id,session,fold
sess_sim_20260522_020041-step_01,sess_sim_20260522_020041,2
sess_sim_20260522_016654-step_02,sess_sim_20260522_016654,4
sess_sim_20260522_039145-step_07,sess_sim_20260522_039145,2
sess_sim_20260522_003823-step_06,sess_sim_20260522_003823,2
sess_sim_20260522_022372-step_03,sess_sim_20260522_022372,2
sess_sim_20260522_001295-step_09,sess_sim_20260522_001295,2
sess_sim_20260522_012713-step_06,sess_sim_20260522_012713,3
sess_sim_20260522_024922-step_04,sess_sim_20260522_024922,3
sess_sim_20260522_045106-step_03,sess_sim_20260522_045106,4
sess_sim_20260522_042424-step_02,sess_sim_20260522_042424,4
sess_sim_20260522_000194-step_09,sess_sim_20260522_000194,2
sess_sim_20260522_011709-step_13,sess_sim_20260522_011709,1
sess_sim_20260522_034350-step_05,sess_sim_20260522_034350,0
sess_sim_20260522_009704-step_10,sess_sim_20260522_009704,1
sess_sim_20260522_004437-step_09,sess_sim_20260522_004437,4
sess_sim_20260522_045033-step_01,sess_sim_20260522_045033,3
sess_sim_20260522_027248-step_04,sess_sim_20260522_027248,3
sess_sim_20260522_024976-step_14,sess_sim_20260522_024976,1
sess_au_630362_013-step_01,sess_au_630362_013,4
sess_sim_20260522_026833-step_06,sess_sim_20260522_026833,1
sess_sim_20260522_007199-step_01,sess_sim_20260522_007199,4
sess_sim_20260522_009544-step_03,sess_sim_20260522_009544,4
sess_sim_20260522_039987-step_10,sess_sim_20260522_039987,1
sess_sim_20260522_043580-step_18,sess_sim_20260522_043580,3
sess_au_150432_013-step_05,sess_au_150432_013,4
sess_sim_20260522_021167-step_03,sess_sim_20260522_021167,1
sess_sim_20260522_009603-step_01,sess_sim_20260522_009603,1
sess_sim_20260522_019683-step_10,sess_sim_20260522_019683,0
sess_sim_20260522_008322-step_04,sess_sim_20260522_008322,1
sess_sim_20260522_022987-step_02,sess_sim_20260522_022987,2
sess_sim_20260522_041668-step_01,sess_sim_20260522_041668,3
sess_sim_20260522_006279-step_08,sess_sim_20260522_006279,4
sess_au_908495_009-step_03,sess_au_908495_009,2
sess_sim_20260522_006073-step_04,sess_sim_20260522_006073,2
sess_sim_20260522_013082-step_06,sess_sim_20260522_013082,2
sess_sim_20260522_041907-step_06,sess_sim_20260522_041907,2
sess_sim_20260522_036117-step_05,sess_sim_20260522_036117,2
sess_sim_20260522_012991-step_04,sess_sim_20260522_012991,3
sess_sim_20260522_039291-step_01,sess_sim_20260522_039291,1
sess_sim_20260522_027105-step_03,sess_sim_20260522_027105,3
sess_sim_20260522_003401-step_05,sess_sim_20260522_003401,3
sess_sim_20260522_029850-step_07,sess_sim_20260522_029850,3
sess_sim_20260522_037195-step_04,sess_sim_20260522_037195,2
sess_sim_20260522_045179-step_06,sess_sim_20260522_045179,3
sess_sim_20260522_013601-step_11,sess_sim_20260522_013601,4
sess_sim_20260522_024730-step_01,sess_sim_20260522_024730,1
sess_au_404867_012-step_01,sess_au_404867_012,0
sess_sim_20260522_010954-step_03,sess_sim_20260522_010954,2
sess_sim_20260522_038599-step_16,sess_sim_20260522_038599,1
sess_sim_20260522_006978-step_10,sess_sim_20260522_006978,0
sess_sim_20260522_019402-step_07,sess_sim_20260522_019402,1
sess_sim_20260522_028651-step_03,sess_sim_20260522_028651,3
sess_sim_20260522_041715-step_06,sess_sim_20260522_041715,0
sess_sim_20260522_044362-step_13,sess_sim_20260522_044362,1
sess_sim_20260522_046255-step_06,sess_sim_20260522_046255,2
sess_sim_20260522_027127-step_08,sess_sim_20260522_027127,4
sess_sim_20260522_039094-step_05,sess_sim_20260522_039094,1
sess_sim_20260522_036097-step_02,sess_sim_20260522_036097,1
sess_sim_20260522_023648-step_03,sess_sim_20260522_023648,1
sess_sim_20260522_001725-step_08,sess_sim_20260522_001725,1
sess_sim_20260522_011050-step_07,sess_sim_20260522_011050,1
sess_sim_20260522_004767-step_05,sess_sim_20260522_004767,3
sess_sim_20260522_008296-step_01,sess_sim_20260522_008296,4
sess_sim_20260522_026492-step_01,sess_sim_20260522_026492,3
sess_sim_20260522_013810-step_06,sess_sim_20260522_013810,3
sess_sim_20260522_026967-step_08,sess_sim_20260522_026967,2
sess_sim_20260522_030159-step_02,sess_sim_20260522_030159,4
sess_sim_20260522_020787-step_02,sess_sim_20260522_020787,2
sess_au_932200_005-step_04,sess_au_932200_005,0
sess_sim_20260522_001730-step_02,sess_sim_20260522_001730,4
sess_sim_20260522_034636-step_06,sess_sim_20260522_034636,2
sess_sim_20260522_002302-step_05,sess_sim_20260522_002302,0
sess_sim_20260522_017027-step_08,sess_sim_20260522_017027,0
sess_sim_20260522_011747-step_02,sess_sim_20260522_011747,2
sess_sim_20260522_044489-step_11,sess_sim_20260522_044489,1
sess_sim_20260522_033953-step_14,sess_sim_20260522_033953,0
sess_sim_20260522_009970-step_06,sess_sim_20260522_009970,4
sess_sim_20260522_005174-step_04,sess_sim_20260522_005174,4
sess_au_016553_007-step_01,sess_au_016553_007,2
sess_sim_20260522_031411-step_15,sess_sim_20260522_031411,2
sess_au_309906_000-step_02,sess_au_309906_000,0
sess_au_020364_009-step_01,sess_au_020364_009,1
sess_sim_20260522_001179-step_10,sess_sim_20260522_001179,4
sess_sim_20260522_015052-step_09,sess_sim_20260522_015052,0
sess_sim_20260522_008836-step_09,sess_sim_20260522_008836,2
sess_sim_20260522_035421-step_08,sess_sim_20260522_035421,0
sess_sim_20260522_042165-step_02,sess_sim_20260522_042165,0
sess_sim_20260522_026312-step_04,sess_sim_20260522_026312,0
sess_sim_20260522_046811-step_13,sess_sim_20260522_046811,2
sess_sim_20260522_040242-step_03,sess_sim_20260522_040242,2
sess_sim_20260522_029060-step_10,sess_sim_20260522_029060,3
sess_sim_20260522_045953-step_12,sess_sim_20260522_045953,1
sess_sim_20260522_006983-step_03,sess_sim_20260522_006983,2
sess_sim_20260522_046821-step_04,sess_sim_20260522_046821,2
sess_au_660704_013-step_01,sess_au_660704_013,1
sess_sim_20260522_044033-step_02,sess_sim_20260522_044033,3
sess_sim_20260522_013445-step_06,sess_sim_20260522_013445,4
sess_sim_20260522_038210-step_03,sess_sim_20260522_038210,2
sess_sim_20260522_027758-step_02,sess_sim_20260522_027758,1
sess_sim_20260522_004449-step_09,sess_sim_20260522_004449,1
sess_sim_20260522_037513-step_01,sess_sim_20260522_037513,1
sess_sim_20260522_009318-step_09,sess_sim_20260522_009318,4
sess_sim_20260522_007937-step_05,sess_sim_20260522_007937,0
sess_sim_20260522_004789-step_11,sess_sim_20260522_004789,1
sess_sim_20260522_037473-step_01,sess_sim_20260522_037473,4
sess_sim_20260522_011123-step_11,sess_sim_20260522_011123,3
sess_sim_20260522_010787-step_09,sess_sim_20260522_010787,0
sess_sim_20260522_006215-step_06,sess_sim_20260522_006215,0
sess_sim_20260522_025996-step_09,sess_sim_20260522_025996,0
sess_sim_20260522_019402-step_08,sess_sim_20260522_019402,1
sess_sim_20260522_020792-step_02,sess_sim_20260522_020792,1
sess_sim_20260522_033594-step_14,sess_sim_20260522_033594,2
sess_sim_20260522_040268-step_07,sess_sim_20260522_040268,1
sess_sim_20260522_039470-step_09,sess_sim_20260522_039470,3
sess_sim_20260522_038293-step_06,sess_sim_20260522_038293,3
sess_sim_20260522_032600-step_12,sess_sim_20260522_032600,4
sess_sim_20260522_022799-step_05,sess_sim_20260522_022799,2
sess_sim_20260522_007699-step_05,sess_sim_20260522_007699,0
sess_sim_20260522_010842-step_07,sess_sim_20260522_010842,1
sess_sim_20260522_043434-step_16,sess_sim_20260522_043434,2
sess_sim_20260522_046067-step_04,sess_sim_20260522_046067,2
sess_sim_20260522_017381-step_09,sess_sim_20260522_017381,3
sess_sim_20260522_027409-step_06,sess_sim_20260522_027409,1
sess_sim_20260522_035574-step_04,sess_sim_20260522_035574,2
sess_sim_20260522_014391-step_07,sess_sim_20260522_014391,0
sess_sim_20260522_019741-step_06,sess_sim_20260522_019741,2
sess_sim_20260522_026486-step_06,sess_sim_20260522_026486,1
sess_sim_20260522_007481-step_06,sess_sim_20260522_007481,0
sess_sim_20260522_042340-step_03,sess_sim_20260522_042340,4
sess_sim_20260522_004940-step_04,sess_sim_20260522_004940,3
sess_sim_20260522_002525-step_04,sess_sim_20260522_002525,1
sess_au_968689_014-step_03,sess_au_968689_014,3
sess_sim_20260522_046562-step_01,sess_sim_20260522_046562,2
sess_sim_20260522_014762-step_07,sess_sim_20260522_014762,2
sess_sim_20260522_040268-step_06,sess_sim_20260522_040268,1
sess_sim_20260522_036074-step_09,sess_sim_20260522_036074,2
sess_sim_20260522_002003-step_02,sess_sim_20260522_002003,2
sess_sim_20260522_032473-step_11,sess_sim_20260522_032473,1
sess_sim_20260522_029624-step_04,sess_sim_20260522_029624,4
sess_au_002947_004-step_06,sess_au_002947_004,1
sess_sim_20260522_026490-step_01,sess_sim_20260522_026490,4
sess_sim_20260522_030547-step_07,sess_sim_20260522_030547,2
sess_sim_20260522_034643-step_04,sess_sim_20260522_034643,4
sess_sim_20260522_000205-step_05,sess_sim_20260522_000205,3
sess_sim_20260522_008233-step_05,sess_sim_20260522_008233,1
sess_sim_20260522_010098-step_06,sess_sim_20260522_010098,0
sess_sim_20260522_021517-step_05,sess_sim_20260522_021517,4
sess_sim_20260522_027674-step_03,sess_sim_20260522_027674,0
sess_sim_20260522_002323-step_06,sess_sim_20260522_002323,2
sess_sim_20260522_013484-step_08,sess_sim_20260522_013484,2
sess_sim_20260522_018395-step_04,sess_sim_20260522_018395,3
sess_sim_20260522_023897-step_03,sess_sim_20260522_023897,1
sess_sim_20260522_014459-step_04,sess_sim_20260522_014459,4
sess_sim_20260522_018585-step_06,sess_sim_20260522_018585,0
sess_sim_20260522_007984-step_05,sess_sim_20260522_007984,0
sess_sim_20260522_028659-step_09,sess_sim_20260522_028659,0
sess_sim_20260522_003622-step_10,sess_sim_20260522_003622,4
sess_sim_20260522_023554-step_04,sess_sim_20260522_023554,4
sess_sim_20260522_025149-step_12,sess_sim_20260522_025149,4
sess_sim_20260522_028314-step_07,sess_sim_20260522_028314,0
sess_sim_20260522_037478-step_06,sess_sim_20260522_037478,2
sess_sim_20260522_037915-step_04,sess_sim_20260522_037915,4
sess_au_412375_006-step_01,sess_au_412375_006,3
sess_sim_20260522_038170-step_03,sess_sim_20260522_038170,3
sess_sim_20260522_030052-step_05,sess_sim_20260522_030052,3
sess_sim_20260522_032608-step_10,sess_sim_20260522_032608,0
sess_sim_20260522_021068-step_02,sess_sim_20260522_021068,2
sess_sim_20260522_031106-step_06,sess_sim_20260522_031106,0
sess_sim_20260522_010419-step_04,sess_sim_20260522_010419,1
sess_sim_20260522_017426-step_10,sess_sim_20260522_017426,1
sess_sim_20260522_008362-step_12,sess_sim_20260522_008362,0
sess_sim_20260522_036675-step_06,sess_sim_20260522_036675,4
sess_sim_20260522_021117-step_12,sess_sim_20260522_021117,2
sess_sim_20260522_012741-step_04,sess_sim_20260522_012741,2
sess_sim_20260522_007001-step_01,sess_sim_20260522_007001,0
sess_sim_20260522_039846-step_09,sess_sim_20260522_039846,0
sess_sim_20260522_001659-step_03,sess_sim_20260522_001659,3
sess_sim_20260522_040511-step_11,sess_sim_20260522_040511,4
sess_sim_20260522_006638-step_03,sess_sim_20260522_006638,2
sess_sim_20260522_031589-step_01,sess_sim_20260522_031589,2
sess_sim_20260522_042004-step_15,sess_sim_20260522_042004,0
sess_sim_20260522_020080-step_08,sess_sim_20260522_020080,1
sess_sim_20260522_015353-step_02,sess_sim_20260522_015353,4
sess_sim_20260522_013803-step_03,sess_sim_20260522_013803,1
sess_sim_20260522_036309-step_01,sess_sim_20260522_036309,1
sess_sim_20260522_017776-step_02,sess_sim_20260522_017776,2
sess_sim_20260522_007328-step_09,sess_sim_20260522_007328,4
sess_sim_20260522_027890-step_03,sess_sim_20260522_027890,0
sess_sim_20260522_013544-step_02,sess_sim_20260522_013544,4
sess_sim_20260522_003482-step_15,sess_sim_20260522_003482,0
sess_sim_20260522_043369-step_04,sess_sim_20260522_043369,3
sess_sim_20260522_041260-step_08,sess_sim_20260522_041260,4
sess_sim_20260522_047049-step_01,sess_sim_20260522_047049,2
sess_sim_20260522_016544-step_13,sess_sim_20260522_016544,1
sess_sim_20260522_037323-step_05,sess_sim_20260522_037323,0
sess_sim_20260522_021525-step_07,sess_sim_20260522_021525,3
sess_sim_20260522_022829-step_06,sess_sim_20260522_022829,3
sess_sim_20260522_009719-step_03,sess_sim_20260522_009719,2
sess_au_765724_003-step_07,sess_au_765724_003,3
sess_sim_20260522_006270-step_03,sess_sim_20260522_006270,3
sess_sim_20260522_045212-step_07,sess_sim_20260522_045212,4
sess_sim_20260522_041756-step_04,sess_sim_20260522_041756,4
sess_sim_20260522_023527-step_02,sess_sim_20260522_023527,3
sess_sim_20260522_030277-step_01,sess_sim_20260522_030277,3
sess_sim_20260522_022926-step_04,sess_sim_20260522_022926,3
sess_sim_20260522_017821-step_01,sess_sim_20260522_017821,4
sess_sim_20260522_010715-step_07,sess_sim_20260522_010715,4
sess_sim_20260522_005615-step_03,sess_sim_20260522_005615,1
sess_sim_20260522_004721-step_05,sess_sim_20260522_004721,3
sess_sim_20260522_010663-step_04,sess_sim_20260522_010663,1
sess_sim_20260522_013887-step_01,sess_sim_20260522_013887,1
sess_sim_20260522_026285-step_06,sess_sim_20260522_026285,2
sess_sim_20260522_021656-step_09,sess_sim_20260522_021656,4
sess_sim_20260522_005528-step_06,sess_sim_20260522_005528,4
sess_sim_20260522_046591-step_06,sess_sim_20260522_046591,2
sess_sim_20260522_041380-step_08,sess_sim_20260522_041380,3
sess_sim_20260522_039537-step_01,sess_sim_20260522_039537,2
sess_sim_20260522_008600-step_01,sess_sim_20260522_008600,2
sess_sim_20260522_032847-step_05,sess_sim_20260522_032847,0
sess_sim_20260522_022546-step_08,sess_sim_20260522_022546,1
sess_sim_20260522_031461-step_01,sess_sim_20260522_031461,0
sess_sim_20260522_031194-step_09,sess_sim_20260522_031194,2
sess_sim_20260522_001133-step_04,sess_sim_20260522_001133,3
sess_sim_20260522_020822-step_14,sess_sim_20260522_020822,1
sess_sim_20260522_022641-step_01,sess_sim_20260522_022641,0
sess_au_085328_002-step_02,sess_au_085328_002,1
sess_sim_20260522_042597-step_11,sess_sim_20260522_042597,3
sess_au_163098_002-step_05,sess_au_163098_002,0
sess_sim_20260522_014543-step_01,sess_sim_20260522_014543,2
sess_sim_20260522_040522-step_09,sess_sim_20260522_040522,2
sess_sim_20260522_024306-step_05,sess_sim_20260522_024306,0
sess_sim_20260522_000640-step_05,sess_sim_20260522_000640,2
sess_sim_20260522_014218-step_03,sess_sim_20260522_014218,2
sess_sim_20260522_021079-step_13,sess_sim_20260522_021079,0
sess_sim_20260522_004961-step_07,sess_sim_20260522_004961,0
sess_sim_20260522_031910-step_09,sess_sim_20260522_031910,3
sess_sim_20260522_025553-step_04,sess_sim_20260522_025553,3
sess_sim_20260522_011491-step_03,sess_sim_20260522_011491,0
sess_sim_20260522_041122-step_02,sess_sim_20260522_041122,1
sess_sim_20260522_014859-step_06,sess_sim_20260522_014859,4
sess_sim_20260522_021847-step_13,sess_sim_20260522_021847,2
sess_sim_20260522_005866-step_02,sess_sim_20260522_005866,1
sess_sim_20260522_008434-step_02,sess_sim_20260522_008434,3
sess_sim_20260522_031456-step_04,sess_sim_20260522_031456,1
sess_sim_20260522_039717-step_03,sess_sim_20260522_039717,3
sess_sim_20260522_038293-step_02,sess_sim_20260522_038293,3
sess_sim_20260522_009071-step_09,sess_sim_20260522_009071,3
sess_sim_20260522_012429-step_03,sess_sim_20260522_012429,2
sess_sim_20260522_016503-step_02,sess_sim_20260522_016503,0
sess_sim_20260522_018950-step_07,sess_sim_20260522_018950,4
sess_sim_20260522_021665-step_01,sess_sim_20260522_021665,0
sess_sim_20260522_044189-step_06,sess_sim_20260522_044189,4
sess_au_160675_000-step_06,sess_au_160675_000,1
sess_sim_20260522_024950-step_09,sess_sim_20260522_024950,2
sess_sim_20260522_036417-step_10,sess_sim_20260522_036417,4
sess_sim_20260522_030699-step_03,sess_sim_20260522_030699,3
sess_sim_20260522_030486-step_07,sess_sim_20260522_030486,2
sess_sim_20260522_045809-step_03,sess_sim_20260522_045809,0
sess_sim_20260522_037736-step_05,sess_sim_20260522_037736,0
sess_sim_20260522_024689-step_11,sess_sim_20260522_024689,3
sess_sim_20260522_043546-step_02,sess_sim_20260522_043546,0
sess_sim_20260522_003604-step_03,sess_sim_20260522_003604,0
sess_sim_20260522_022594-step_06,sess_sim_20260522_022594,1
sess_sim_20260522_028609-step_01,sess_sim_20260522_028609,4
sess_sim_20260522_029017-step_07,sess_sim_20260522_029017,1
sess_sim_20260522_043463-step_10,sess_sim_20260522_043463,0
sess_sim_20260522_030211-step_03,sess_sim_20260522_030211,1
sess_sim_20260522_046634-step_05,sess_sim_20260522_046634,2
sess_sim_20260522_009603-step_11,sess_sim_20260522_009603,1
sess_sim_20260522_038058-step_09,sess_sim_20260522_038058,4
sess_sim_20260522_035947-step_11,sess_sim_20260522_035947,1
sess_sim_20260522_029449-step_04,sess_sim_20260522_029449,4
sess_sim_20260522_009719-step_06,sess_sim_20260522_009719,2
sess_sim_20260522_032951-step_08,sess_sim_20260522_032951,2
sess_sim_20260522_004693-step_06,sess_sim_20260522_004693,4
sess_sim_20260522_027106-step_04,sess_sim_20260522_027106,1
sess_sim_20260522_027890-step_05,sess_sim_20260522_027890,0
sess_sim_20260522_021362-step_08,sess_sim_20260522_021362,0
sess_sim_20260522_004142-step_07,sess_sim_20260522_004142,1
sess_sim_20260522_019593-step_04,sess_sim_20260522_019593,4
sess_sim_20260522_031381-step_10,sess_sim_20260522_031381,3
sess_sim_20260522_041241-step_09,sess_sim_20260522_041241,0
sess_au_661127_008-step_04,sess_au_661127_008,3
sess_sim_20260522_032847-step_09,sess_sim_20260522_032847,0
sess_sim_20260522_002455-step_10,sess_sim_20260522_002455,2
sess_sim_20260522_011805-step_02,sess_sim_20260522_011805,2
sess_sim_20260522_024152-step_08,sess_sim_20260522_024152,1
sess_sim_20260522_005418-step_04,sess_sim_20260522_005418,4
sess_sim_20260522_034906-step_12,sess_sim_20260522_034906,4
sess_sim_20260522_019694-step_01,sess_sim_20260522_019694,0
sess_sim_20260522_012667-step_03,sess_sim_20260522_012667,2
sess_sim_20260522_039640-step_07,sess_sim_20260522_039640,4
sess_sim_20260522_044553-step_12,sess_sim_20260522_044553,0
sess_sim_20260522_008284-step_11,sess_sim_20260522_008284,2
sess_sim_20260522_023142-step_01,sess_sim_20260522_023142,3
sess_sim_20260522_047211-step_05,sess_sim_20260522_047211,2
sess_sim_20260522_027238-step_03,sess_sim_20260522_027238,4
sess_au_793512_003-step_02,sess_au_793512_003,1
sess_sim_20260522_012241-step_02,sess_sim_20260522_012241,3
sess_au_166953_001-step_02,sess_au_166953_001,3
sess_sim_20260522_020080-step_07,sess_sim_20260522_020080,1
sess_sim_20260522_010069-step_07,sess_sim_20260522_010069,4
sess_sim_20260522_030819-step_01,sess_sim_20260522_030819,2
sess_sim_20260522_000063-step_03,sess_sim_20260522_000063,1
sess_sim_20260522_022742-step_01,sess_sim_20260522_022742,2
sess_sim_20260522_015463-step_04,sess_sim_20260522_015463,4
sess_sim_20260522_009962-step_10,sess_sim_20260522_009962,4
sess_sim_20260522_027913-step_07,sess_sim_20260522_027913,2
sess_sim_20260522_004954-step_03,sess_sim_20260522_004954,0
sess_sim_20260522_005473-step_01,sess_sim_20260522_005473,4
sess_sim_20260522_006827-step_03,sess_sim_20260522_006827,2
sess_sim_20260522_035701-step_05,sess_sim_20260522_035701,3
sess_sim_20260522_019481-step_07,sess_sim_20260522_019481,0
sess_au_765724_003-step_03,sess_au_765724_003,3
sess_sim_20260522_014817-step_04,sess_sim_20260522_014817,4
sess_sim_20260522_002415-step_07,sess_sim_20260522_002415,1
sess_au_242697_001-step_07,sess_au_242697_001,2
sess_sim_20260522_002686-step_04,sess_sim_20260522_002686,2
